id,ent_origine,client,quantity,delivery_date,shipping_costs,delivery_state
82054,16,6023,8.97,2020-4-5,0.0,livre
82055,18,7568,8.66,2020-8-18,0.0,livre
82056,45,5922,0.28,2020-12-13,0.0,en cour
82057,34,36,2.16,2020-10-9,0.0,livre
82058,40,1258,1.23,2020-8-5,0.0,livre
82059,28,2779,0.8,2020-2-8,0.0,livre
82060,17,592,2.38,2020-2-29,0.0,livre
82061,49,4158,2.54,2020-8-1,0.0,livre
82062,15,3683,1.58,2020-11-26,0.0,livre
82063,19,2763,3.75,2020-10-5,0.0,livre
82064,10,8249,7.82,2020-2-13,0.0,livre
82065,8,5805,7.93,2020-4-17,0.0,livre
82066,22,4651,4.17,2020-1-3,0.0,livre
82067,42,129,5.97,2020-4-6,0.0,livre
82068,30,7083,7.03,2020-8-29,0.0,livre
82069,28,3929,3.82,2020-8-7,0.0,livre
82070,45,4170,5.55,2020-5-24,0.0,livre
82071,32,6065,6.44,2020-8-8,0.0,livre
82072,17,7828,7.63,2020-12-13,0.0,en cour
82073,41,6996,4.85,2020-4-3,0.0,livre
82074,0,4944,2.61,2020-1-15,0.0,livre
82075,44,80,7.38,2020-5-13,0.0,livre
82076,2,2706,3.21,2020-9-24,0.0,livre
82077,21,1109,9.81,2020-5-24,0.0,livre
82078,49,362,1.57,2020-10-29,0.0,livre
82079,1,7898,1.52,2020-2-25,0.0,livre
82080,39,4880,5.58,2020-8-12,0.0,livre
82081,4,1067,8.35,2020-7-10,0.0,livre
82082,38,1719,4.27,2020-6-8,0.0,livre
82083,50,2473,5.04,2020-5-28,0.0,livre
82084,9,2116,7.71,2020-9-30,0.0,livre
82085,17,1229,6.67,2020-4-10,0.0,livre
82086,25,6286,8.78,2020-2-1,0.0,livre
82087,27,8642,6.6,2020-4-14,0.0,livre
82088,47,3893,3.78,2020-8-12,0.0,livre
82089,19,2501,9.51,2020-11-26,0.0,livre
82090,24,6392,6.72,2020-4-12,0.0,livre
82091,29,4405,1.07,2020-5-12,0.0,livre
82092,6,351,5.83,2020-2-5,0.0,livre
82093,26,7493,1.07,2020-4-17,0.0,livre
82094,36,445,2.55,2020-4-6,0.0,livre
82095,33,1429,9.53,2020-1-13,0.0,livre
82096,8,3883,5.97,2020-2-18,0.0,livre
82097,14,4188,8.21,2020-3-10,0.0,livre
82098,45,5373,1.55,2020-1-29,0.0,livre
82099,38,7621,1.94,2020-9-19,0.0,livre
82100,28,5633,6.91,2020-8-18,0.0,livre
82101,3,630,6.95,2020-3-7,0.0,livre
82102,36,7576,9.27,2020-5-14,0.0,livre
82103,46,1753,3.08,2020-11-23,0.0,livre
82104,7,8835,1.69,2020-7-30,0.0,livre
82105,19,7227,5.71,2020-4-18,0.0,livre
82106,14,399,5.85,2020-5-24,0.0,livre
82107,26,5226,7.67,2020-8-23,0.0,livre
82108,13,401,9.65,2020-12-8,0.0,en cour
82109,14,296,6.23,2020-8-12,0.0,livre
82110,45,5101,7.45,2020-10-30,0.0,livre
82111,12,34,6.95,2020-11-18,0.0,livre
82112,41,7176,3.53,2020-9-8,0.0,livre
82113,36,2487,1.56,2020-3-1,0.0,livre
82114,39,4992,6.49,2020-3-2,0.0,livre
82115,48,2368,9.61,2020-3-6,0.0,livre
82116,30,2205,8.36,2020-1-24,0.0,livre
82117,49,4918,5.56,2020-10-3,0.0,livre
82118,12,3428,4.92,2020-11-19,0.0,livre
82119,45,3808,9.05,2020-8-29,0.0,livre
82120,49,2952,5.68,2020-5-3,0.0,livre
82121,22,8894,7.5,2020-9-3,0.0,livre
82122,35,6384,7.89,2020-8-12,0.0,livre
82123,10,1433,6.24,2020-9-14,0.0,livre
82124,6,501,6.96,2020-9-6,0.0,livre
82125,49,6715,3.13,2020-6-14,0.0,livre
82126,17,6953,8.45,2020-2-23,0.0,livre
82127,25,1406,9.62,2020-3-19,0.0,livre
82128,47,7957,2.41,2020-12-3,0.0,en cour
82129,3,1820,3.77,2020-4-14,0.0,livre
82130,24,4701,2.59,2020-3-13,0.0,livre
82131,33,813,5.86,2020-4-24,0.0,livre
82132,24,7954,6.96,2020-6-1,0.0,livre
82133,6,6019,0.16,2020-10-26,0.0,livre
82134,45,2707,3.64,2020-9-25,0.0,livre
82135,32,8508,4.99,2020-4-29,0.0,livre
82136,43,2169,7.12,2020-4-8,0.0,livre
82137,28,2217,2.25,2020-12-6,0.0,en cour
82138,5,5194,7.71,2020-5-2,0.0,livre
82139,35,3845,3.43,2020-8-10,0.0,livre
82140,39,5653,3.74,2020-2-25,0.0,livre
82141,19,5040,8.29,2020-12-24,0.0,en cour
82142,4,6008,0.75,2020-8-29,0.0,livre
82143,31,3604,4.23,2020-12-12,0.0,en cour
82144,48,4156,6.64,2020-6-1,0.0,livre
82145,4,2499,8.04,2020-6-28,0.0,livre
82146,12,5364,9.07,2020-9-18,0.0,livre
82147,36,7383,9.42,2020-11-14,0.0,livre
82148,19,5378,9.28,2020-6-10,0.0,livre
82149,35,1289,2.82,2020-11-2,0.0,livre
82150,1,1408,6.41,2020-10-15,0.0,livre
82151,18,6109,8.67,2020-2-1,0.0,livre
82152,22,8687,1.71,2020-1-28,0.0,livre
82153,33,278,7.44,2020-12-15,0.0,en cour
82154,25,5274,2.01,2020-9-29,0.0,livre
82155,48,1388,0.68,2020-1-23,0.0,livre
82156,45,6262,2.62,2020-12-3,0.0,en cour
82157,22,7641,2.3,2020-6-9,0.0,livre
82158,4,8164,9.65,2020-1-27,0.0,livre
82159,46,7130,4.38,2020-9-28,0.0,livre
82160,2,6622,5.56,2020-5-12,0.0,livre
82161,27,8017,3.86,2020-9-9,0.0,livre
82162,29,327,8.67,2020-1-31,0.0,livre
82163,9,6783,3.56,2020-4-24,0.0,livre
82164,45,8773,7.62,2020-8-17,0.0,livre
82165,38,2953,3.96,2020-7-11,0.0,livre
82166,9,4749,0.07,2020-1-29,0.0,livre
82167,40,1790,7.88,2020-3-27,0.0,livre
82168,34,7813,2.9,2020-7-13,0.0,livre
82169,20,8732,1.48,2020-8-15,0.0,livre
82170,24,4023,3.49,2020-6-30,0.0,livre
82171,32,1536,5.61,2020-9-28,0.0,livre
82172,26,2303,2.83,2020-8-29,0.0,livre
82173,22,6991,3.55,2020-10-2,0.0,livre
82174,26,1467,0.01,2020-2-13,0.0,livre
82175,16,5386,1.78,2020-1-30,0.0,livre
82176,8,5223,7.12,2020-3-23,0.0,livre
82177,31,8883,7.51,2020-2-22,0.0,livre
82178,29,6357,8.0,2020-10-28,0.0,livre
82179,32,2320,4.89,2020-10-8,0.0,livre
82180,36,4974,7.35,2020-1-14,0.0,livre
82181,49,8763,7.39,2020-8-15,0.0,livre
82182,22,3868,6.08,2020-1-28,0.0,livre
82183,40,156,1.89,2020-12-27,0.0,en cour
82184,45,7194,2.64,2020-12-15,0.0,en cour
82185,2,8574,5.5,2020-10-13,0.0,livre
82186,38,5437,1.83,2020-1-29,0.0,livre
82187,41,4123,0.37,2020-2-20,0.0,livre
82188,22,4761,9.6,2020-6-8,0.0,livre
82189,38,8451,5.92,2020-1-2,0.0,livre
82190,48,8412,6.97,2020-7-28,0.0,livre
82191,33,3742,2.62,2020-10-23,0.0,livre
82192,34,1669,0.09,2020-12-4,0.0,en cour
82193,11,1011,6.95,2020-4-16,0.0,livre
82194,12,3277,4.17,2020-7-11,0.0,livre
82195,30,7972,9.81,2020-11-1,0.0,livre
82196,5,2304,1.02,2020-12-29,0.0,en cour
82197,36,6480,4.73,2020-6-6,0.0,livre
82198,29,6158,8.1,2020-1-22,0.0,livre
82199,29,7532,5.47,2020-3-16,0.0,livre
82200,20,6664,2.8,2020-5-17,0.0,livre
82201,40,4781,2.04,2020-3-14,0.0,livre
82202,11,2017,4.07,2020-4-27,0.0,livre
82203,3,807,5.05,2020-8-14,0.0,livre
82204,14,4410,9.33,2020-9-18,0.0,livre
82205,29,2166,4.94,2020-2-12,0.0,livre
82206,9,4962,0.93,2020-11-25,0.0,livre
82207,17,1683,0.45,2020-5-25,0.0,livre
82208,0,4255,7.21,2020-7-19,0.0,livre
82209,39,73,7.81,2020-6-30,0.0,livre
82210,34,454,6.75,2020-7-23,0.0,livre
82211,1,6890,3.38,2020-10-26,0.0,livre
82212,33,3783,9.31,2020-2-22,0.0,livre
82213,6,8128,7.45,2020-5-24,0.0,livre
82214,28,2581,7.43,2020-6-17,0.0,livre
82215,35,5526,3.6,2020-10-15,0.0,livre
82216,29,89,9.59,2020-1-22,0.0,livre
82217,2,4692,9.15,2020-9-17,0.0,livre
82218,22,3232,9.74,2020-6-11,0.0,livre
82219,26,2006,8.08,2020-11-30,0.0,livre
82220,34,4572,6.07,2020-2-18,0.0,livre
82221,17,8287,7.71,2020-6-6,0.0,livre
82222,16,1430,2.06,2020-4-13,0.0,livre
82223,21,3961,0.46,2020-2-23,0.0,livre
82224,8,7364,3.73,2020-1-7,0.0,livre
82225,10,154,1.39,2020-11-24,0.0,livre
82226,24,5265,9.19,2020-5-24,0.0,livre
82227,36,2732,7.4,2020-2-28,0.0,livre
82228,5,8275,5.05,2020-1-1,0.0,livre
82229,42,2398,2.76,2020-11-23,0.0,livre
82230,32,1049,3.43,2020-8-15,0.0,livre
82231,18,1989,2.24,2020-8-16,0.0,livre
82232,1,8697,4.1,2020-4-18,0.0,livre
82233,19,1706,5.73,2020-9-28,0.0,livre
82234,37,8544,9.01,2020-8-25,0.0,livre
82235,17,2912,6.5,2020-2-23,0.0,livre
82236,21,926,5.63,2020-12-3,0.0,en cour
82237,38,3028,9.29,2020-1-5,0.0,livre
82238,21,8804,7.16,2020-2-1,0.0,livre
82239,14,3538,9.69,2020-6-23,0.0,livre
82240,2,3265,6.65,2020-5-13,0.0,livre
82241,28,326,0.37,2020-1-13,0.0,livre
82242,7,1989,2.84,2020-11-9,0.0,livre
82243,19,1351,1.36,2020-4-5,0.0,livre
82244,33,2721,1.33,2020-9-17,0.0,livre
82245,28,1554,8.11,2020-8-3,0.0,livre
82246,39,3151,0.33,2020-7-10,0.0,livre
82247,29,5241,6.09,2020-11-14,0.0,livre
82248,17,2763,2.2,2020-9-27,0.0,livre
82249,26,7795,9.58,2020-11-17,0.0,livre
82250,22,6399,8.98,2020-11-11,0.0,livre
82251,1,5242,4.01,2020-12-17,0.0,en cour
82252,12,4357,0.31,2020-7-3,0.0,livre
82253,28,8509,0.89,2020-6-16,0.0,livre
82254,40,7606,4.2,2020-10-27,0.0,livre
82255,46,7232,6.97,2020-10-24,0.0,livre
82256,3,1833,5.85,2020-6-24,0.0,livre
82257,27,3909,9.01,2020-7-7,0.0,livre
82258,16,3107,6.17,2020-4-7,0.0,livre
82259,17,7698,1.01,2020-2-25,0.0,livre
82260,13,1605,8.25,2020-6-4,0.0,livre
82261,42,1294,6.91,2020-9-8,0.0,livre
82262,49,3929,7.65,2020-11-28,0.0,livre
82263,40,1478,5.46,2020-9-29,0.0,livre
82264,14,5678,4.75,2020-11-10,0.0,livre
82265,43,5102,8.04,2020-5-14,0.0,livre
82266,30,6508,6.31,2020-4-6,0.0,livre
82267,25,6356,5.63,2020-3-13,0.0,livre
82268,38,4829,2.08,2020-7-6,0.0,livre
82269,3,3055,3.16,2020-3-29,0.0,livre
82270,25,6789,2.34,2020-8-4,0.0,livre
82271,13,4401,6.41,2020-6-26,0.0,livre
82272,11,977,2.51,2020-6-7,0.0,livre
82273,10,4105,2.68,2020-4-26,0.0,livre
82274,22,4185,3.56,2020-8-2,0.0,livre
82275,7,3670,8.11,2020-1-2,0.0,livre
82276,24,4032,1.64,2020-7-8,0.0,livre
82277,45,3583,1.23,2020-3-20,0.0,livre
82278,45,7701,8.92,2020-1-14,0.0,livre
82279,20,6369,3.28,2020-11-23,0.0,livre
82280,31,3833,7.6,2020-11-11,0.0,livre
82281,23,6563,7.13,2020-6-12,0.0,livre
82282,22,1347,6.11,2020-4-11,0.0,livre
82283,6,628,8.01,2020-6-19,0.0,livre
82284,27,2159,3.86,2020-4-14,0.0,livre
82285,24,4706,0.52,2020-5-12,0.0,livre
82286,24,565,7.11,2020-1-31,0.0,livre
82287,44,4210,5.83,2020-10-18,0.0,livre
82288,11,5309,3.19,2020-12-29,0.0,en cour
82289,8,4571,9.78,2020-6-18,0.0,livre
82290,9,4546,5.88,2020-12-10,0.0,en cour
82291,36,3499,0.61,2020-1-17,0.0,livre
82292,5,702,6.86,2020-7-25,0.0,livre
82293,17,339,2.49,2020-9-10,0.0,livre
82294,16,326,5.77,2020-12-30,0.0,en cour
82295,14,2294,2.38,2020-3-15,0.0,livre
82296,44,5793,9.22,2020-6-5,0.0,livre
82297,29,3726,5.5,2020-4-19,0.0,livre
82298,48,3847,4.33,2020-5-5,0.0,livre
82299,9,4492,6.21,2020-12-13,0.0,en cour
82300,41,939,3.32,2020-6-12,0.0,livre
82301,29,6668,5.91,2020-12-14,0.0,en cour
82302,48,2379,7.45,2020-9-11,0.0,livre
82303,40,110,4.68,2020-11-26,0.0,livre
82304,32,2889,7.8,2020-1-21,0.0,livre
82305,43,817,6.58,2020-3-3,0.0,livre
82306,9,6509,8.28,2020-2-21,0.0,livre
82307,21,838,8.38,2020-1-30,0.0,livre
82308,25,1423,1.18,2020-5-30,0.0,livre
82309,27,2076,7.36,2020-12-1,0.0,en cour
82310,11,8730,1.58,2020-12-12,0.0,en cour
82311,39,2604,7.49,2020-3-31,0.0,livre
82312,45,4763,2.48,2020-4-12,0.0,livre
82313,10,7720,2.81,2020-7-7,0.0,livre
82314,21,770,2.19,2020-4-5,0.0,livre
82315,29,952,6.21,2020-2-10,0.0,livre
82316,21,6124,4.35,2020-1-22,0.0,livre
82317,11,1463,7.43,2020-4-12,0.0,livre
82318,17,6231,1.83,2020-3-20,0.0,livre
82319,47,154,5.81,2020-9-10,0.0,livre
82320,18,4991,9.53,2020-1-23,0.0,livre
82321,7,3077,9.8,2020-12-12,0.0,en cour
82322,22,6449,8.13,2020-12-7,0.0,en cour
82323,25,2871,2.94,2020-8-20,0.0,livre
82324,34,326,6.14,2020-6-29,0.0,livre
82325,40,8819,6.76,2020-5-5,0.0,livre
82326,7,5876,4.61,2020-3-30,0.0,livre
82327,40,2832,4.61,2020-4-8,0.0,livre
82328,7,1159,9.13,2020-10-27,0.0,livre
82329,18,6160,0.56,2020-1-15,0.0,livre
82330,27,8143,3.85,2020-4-2,0.0,livre
82331,16,433,5.5,2020-9-28,0.0,livre
82332,9,196,2.63,2020-7-2,0.0,livre
82333,12,3253,5.02,2020-7-6,0.0,livre
82334,30,8436,5.37,2020-10-18,0.0,livre
82335,34,3974,4.84,2020-5-10,0.0,livre
82336,34,7095,5.94,2020-8-29,0.0,livre
82337,6,6016,9.92,2020-5-2,0.0,livre
82338,13,3837,3.77,2020-7-11,0.0,livre
82339,37,7394,4.36,2020-11-10,0.0,livre
82340,14,2479,5.9,2020-11-15,0.0,livre
82341,19,303,4.41,2020-10-29,0.0,livre
82342,23,4776,0.49,2020-11-23,0.0,livre
82343,30,1727,4.79,2020-8-26,0.0,livre
82344,0,8646,1.64,2020-10-28,0.0,livre
82345,21,4165,2.14,2020-9-2,0.0,livre
82346,2,3445,4.48,2020-1-28,0.0,livre
82347,1,4328,5.67,2020-1-22,0.0,livre
82348,23,7465,6.91,2020-1-23,0.0,livre
82349,42,8917,1.49,2020-6-5,0.0,livre
82350,33,1726,8.49,2020-12-2,0.0,en cour
82351,21,474,0.19,2020-9-3,0.0,livre
82352,36,8735,0.98,2020-12-8,0.0,en cour
82353,5,2982,2.58,2020-11-13,0.0,livre
82354,42,1907,0.37,2020-11-22,0.0,livre
82355,39,2997,4.86,2020-12-1,0.0,en cour
82356,42,3656,8.51,2020-11-11,0.0,livre
82357,37,762,7.09,2020-5-5,0.0,livre
82358,17,2726,0.04,2020-10-17,0.0,livre
82359,29,5627,4.28,2020-3-7,0.0,livre
82360,7,2925,8.32,2020-3-28,0.0,livre
82361,40,1275,5.07,2020-5-2,0.0,livre
82362,5,1940,8.99,2020-3-20,0.0,livre
82363,32,7607,4.95,2020-10-14,0.0,livre
82364,43,2731,5.59,2020-6-14,0.0,livre
82365,36,1280,8.76,2020-2-19,0.0,livre
82366,32,2885,8.34,2020-10-9,0.0,livre
82367,39,5356,0.88,2020-10-1,0.0,livre
82368,40,7468,5.65,2020-5-17,0.0,livre
82369,19,588,8.29,2020-11-30,0.0,livre
82370,8,532,8.38,2020-4-6,0.0,livre
82371,34,6424,0.79,2020-4-29,0.0,livre
82372,3,2977,7.49,2020-4-13,0.0,livre
82373,27,468,9.0,2020-11-27,0.0,livre
82374,24,5045,0.93,2020-6-18,0.0,livre
82375,20,1301,6.24,2020-2-26,0.0,livre
82376,13,3608,3.9,2020-5-4,0.0,livre
82377,11,1703,6.0,2020-11-5,0.0,livre
82378,34,1595,1.49,2020-8-29,0.0,livre
82379,40,6372,6.66,2020-6-29,0.0,livre
82380,28,8861,9.09,2020-12-3,0.0,en cour
82381,37,7588,7.13,2020-7-21,0.0,livre
82382,20,1840,4.74,2020-4-4,0.0,livre
82383,39,1330,6.6,2020-9-20,0.0,livre
82384,36,234,5.07,2020-9-5,0.0,livre
82385,41,8804,5.91,2020-9-13,0.0,livre
82386,21,6191,4.76,2020-9-30,0.0,livre
82387,11,7332,8.54,2020-6-15,0.0,livre
82388,33,6111,9.26,2020-1-22,0.0,livre
82389,0,8134,6.8,2020-5-25,0.0,livre
82390,44,6641,9.55,2020-8-14,0.0,livre
82391,33,4919,0.09,2020-7-11,0.0,livre
82392,36,3880,1.11,2020-9-6,0.0,livre
82393,39,3038,4.58,2020-3-25,0.0,livre
82394,4,3417,4.46,2020-10-17,0.0,livre
82395,37,158,1.86,2020-4-26,0.0,livre
82396,17,8532,1.27,2020-11-24,0.0,livre
82397,13,1809,1.48,2020-4-23,0.0,livre
82398,25,2560,6.09,2020-5-22,0.0,livre
82399,2,850,3.93,2020-7-19,0.0,livre
82400,2,7144,4.85,2020-3-3,0.0,livre
82401,1,7421,6.77,2020-6-10,0.0,livre
82402,10,1902,5.99,2020-12-3,0.0,en cour
82403,46,5431,3.88,2020-9-19,0.0,livre
82404,45,4082,9.94,2020-12-25,0.0,en cour
82405,20,2357,2.04,2020-11-27,0.0,livre
82406,15,2046,1.53,2020-5-29,0.0,livre
82407,7,5075,5.56,2020-11-17,0.0,livre
82408,49,6545,0.03,2020-3-5,0.0,livre
82409,44,7691,3.73,2020-5-6,0.0,livre
82410,42,7051,4.73,2020-7-18,0.0,livre
82411,7,1941,0.48,2020-4-18,0.0,livre
82412,50,3746,4.72,2020-2-23,0.0,livre
82413,21,3027,3.49,2020-4-15,0.0,livre
82414,16,5004,5.47,2020-2-15,0.0,livre
82415,1,2989,3.52,2020-6-17,0.0,livre
82416,45,5366,7.78,2020-5-13,0.0,livre
82417,31,5900,2.1,2020-9-1,0.0,livre
82418,38,5713,3.19,2020-1-22,0.0,livre
82419,12,8165,1.23,2020-1-1,0.0,livre
82420,50,486,8.9,2020-6-8,0.0,livre
82421,10,1509,0.48,2020-9-12,0.0,livre
82422,25,2661,0.52,2020-11-8,0.0,livre
82423,25,1647,9.59,2020-7-1,0.0,livre
82424,22,3864,4.96,2020-12-8,0.0,en cour
82425,16,7050,9.61,2020-10-16,0.0,livre
82426,12,1170,2.65,2020-1-20,0.0,livre
82427,1,3089,1.2,2020-10-25,0.0,livre
82428,49,6252,5.51,2020-4-10,0.0,livre
82429,37,7442,6.77,2020-11-2,0.0,livre
82430,47,6190,9.86,2020-11-18,0.0,livre
82431,2,2574,1.5,2020-8-4,0.0,livre
82432,32,7974,0.54,2020-4-14,0.0,livre
82433,19,1494,0.87,2020-7-7,0.0,livre
82434,9,5673,6.6,2020-8-4,0.0,livre
82435,0,8961,2.77,2020-3-4,0.0,livre
82436,44,342,7.71,2020-1-20,0.0,livre
82437,9,6818,6.32,2020-12-30,0.0,en cour
82438,50,6381,1.73,2020-2-24,0.0,livre
82439,39,1740,0.61,2020-10-28,0.0,livre
82440,17,783,2.06,2020-2-13,0.0,livre
82441,28,8328,7.02,2020-6-29,0.0,livre
82442,5,4998,2.14,2020-12-19,0.0,en cour
82443,26,1054,5.73,2020-2-28,0.0,livre
82444,27,7915,4.53,2020-4-21,0.0,livre
82445,20,546,7.05,2020-2-1,0.0,livre
82446,45,4840,1.96,2020-8-8,0.0,livre
82447,16,5102,0.53,2020-4-2,0.0,livre
82448,13,1996,9.75,2020-4-3,0.0,livre
82449,1,4455,0.39,2020-8-21,0.0,livre
82450,3,5226,3.66,2020-10-17,0.0,livre
82451,36,4713,3.96,2020-2-10,0.0,livre
82452,33,6298,2.06,2020-12-31,0.0,en cour
82453,34,1984,5.52,2020-9-24,0.0,livre
82454,30,8517,9.86,2020-9-9,0.0,livre
82455,42,8147,6.93,2020-12-13,0.0,en cour
82456,44,879,4.73,2020-10-31,0.0,livre
82457,31,6111,4.57,2020-12-15,0.0,en cour
82458,8,1078,8.05,2020-7-29,0.0,livre
82459,21,993,8.53,2020-5-16,0.0,livre
82460,29,2791,8.83,2020-8-8,0.0,livre
82461,8,92,9.54,2020-2-7,0.0,livre
82462,0,6966,0.53,2020-2-29,0.0,livre
82463,13,5561,6.87,2020-7-25,0.0,livre
82464,21,4849,7.41,2020-5-24,0.0,livre
82465,17,5408,5.5,2020-2-25,0.0,livre
82466,45,5060,7.57,2020-5-8,0.0,livre
82467,23,2206,8.97,2020-9-24,0.0,livre
82468,28,2777,4.56,2020-4-17,0.0,livre
82469,16,4916,7.97,2020-12-29,0.0,en cour
82470,17,294,8.8,2020-3-14,0.0,livre
82471,18,7982,7.55,2020-10-8,0.0,livre
82472,38,1510,6.62,2020-4-18,0.0,livre
82473,41,8852,7.38,2020-3-17,0.0,livre
82474,46,108,0.9,2020-3-7,0.0,livre
82475,27,4865,9.41,2020-3-22,0.0,livre
82476,30,7646,9.57,2020-7-3,0.0,livre
82477,37,8263,5.67,2020-7-10,0.0,livre
82478,8,3713,7.82,2020-12-10,0.0,en cour
82479,29,3692,6.02,2020-4-12,0.0,livre
82480,47,6545,9.03,2020-6-24,0.0,livre
82481,28,116,3.81,2020-11-15,0.0,livre
82482,44,4516,5.46,2020-2-19,0.0,livre
82483,34,7173,0.39,2020-2-21,0.0,livre
82484,48,3122,9.51,2020-5-29,0.0,livre
82485,24,5537,5.67,2020-8-17,0.0,livre
82486,31,6892,1.2,2020-3-23,0.0,livre
82487,14,5739,8.67,2020-4-21,0.0,livre
82488,11,4070,6.0,2020-7-21,0.0,livre
82489,27,1248,4.99,2020-6-24,0.0,livre
82490,33,1049,0.54,2020-5-8,0.0,livre
82491,9,3456,4.86,2020-2-10,0.0,livre
82492,4,89,7.46,2020-5-18,0.0,livre
82493,48,1198,5.66,2020-7-7,0.0,livre
82494,16,7341,6.77,2020-9-11,0.0,livre
82495,19,5738,9.6,2020-9-11,0.0,livre
82496,35,8254,0.83,2020-3-23,0.0,livre
82497,14,3637,3.6,2020-5-13,0.0,livre
82498,16,6481,4.63,2020-7-24,0.0,livre
82499,43,1494,3.39,2020-1-13,0.0,livre
82500,26,7801,9.91,2020-5-7,0.0,livre
82501,7,5430,3.21,2020-3-13,0.0,livre
82502,7,1202,6.74,2020-11-14,0.0,livre
82503,48,6074,7.56,2020-12-2,0.0,en cour
82504,40,3429,9.77,2020-12-26,0.0,en cour
82505,8,1936,1.52,2020-2-28,0.0,livre
82506,16,810,4.25,2020-7-24,0.0,livre
82507,15,5707,4.36,2020-5-18,0.0,livre
82508,36,3994,7.1,2020-4-16,0.0,livre
82509,43,4565,9.91,2020-5-23,0.0,livre
82510,14,2875,9.2,2020-1-10,0.0,livre
82511,32,6113,6.63,2020-3-2,0.0,livre
82512,6,841,1.95,2020-6-7,0.0,livre
82513,10,1269,2.05,2020-6-18,0.0,livre
82514,19,8529,6.94,2020-8-20,0.0,livre
82515,15,3782,7.83,2020-4-7,0.0,livre
82516,0,3209,7.17,2020-11-26,0.0,livre
82517,33,2702,0.47,2020-3-9,0.0,livre
82518,10,4642,1.59,2020-9-7,0.0,livre
82519,17,6727,1.33,2020-2-24,0.0,livre
82520,50,4410,2.26,2020-4-30,0.0,livre
82521,50,7837,6.42,2020-2-4,0.0,livre
82522,5,420,9.95,2020-1-3,0.0,livre
82523,36,1823,4.66,2020-12-9,0.0,en cour
82524,46,5611,7.99,2020-7-6,0.0,livre
82525,32,3095,3.61,2020-4-24,0.0,livre
82526,45,1001,9.83,2020-1-12,0.0,livre
82527,30,2145,1.68,2020-2-26,0.0,livre
82528,27,4056,2.26,2020-1-21,0.0,livre
82529,48,3516,6.18,2020-10-15,0.0,livre
82530,9,5568,2.21,2020-12-31,0.0,en cour
82531,6,4911,1.94,2020-3-6,0.0,livre
82532,32,2768,5.42,2020-2-7,0.0,livre
82533,16,4375,8.49,2020-8-22,0.0,livre
82534,12,4992,2.24,2020-6-23,0.0,livre
82535,38,733,5.23,2020-4-13,0.0,livre
82536,20,8861,2.55,2020-7-4,0.0,livre
82537,11,1866,8.9,2020-11-13,0.0,livre
82538,7,1160,8.7,2020-9-4,0.0,livre
82539,1,8777,4.64,2020-11-6,0.0,livre
82540,43,3469,9.9,2020-3-18,0.0,livre
82541,28,4483,7.57,2020-12-23,0.0,en cour
82542,44,7715,5.66,2020-11-2,0.0,livre
82543,29,8637,0.41,2020-7-31,0.0,livre
82544,16,4910,2.59,2020-9-13,0.0,livre
82545,4,6751,2.03,2020-9-28,0.0,livre
82546,44,7471,3.28,2020-10-22,0.0,livre
82547,12,3596,1.96,2020-12-7,0.0,en cour
82548,0,1002,2.11,2020-7-29,0.0,livre
82549,47,3823,4.83,2020-8-18,0.0,livre
82550,2,7805,4.82,2020-10-30,0.0,livre
82551,35,4710,9.34,2020-2-25,0.0,livre
82552,26,4309,1.31,2020-2-19,0.0,livre
82553,12,4814,6.19,2020-2-16,0.0,livre
82554,41,3862,4.17,2020-3-4,0.0,livre
82555,12,638,6.96,2020-2-24,0.0,livre
82556,48,7735,9.92,2020-8-27,0.0,livre
82557,29,8363,7.33,2020-5-5,0.0,livre
82558,42,4454,7.55,2020-6-23,0.0,livre
82559,19,1758,6.1,2020-9-23,0.0,livre
82560,30,238,7.86,2020-8-9,0.0,livre
82561,49,2779,5.66,2020-7-20,0.0,livre
82562,30,1061,1.36,2020-11-8,0.0,livre
82563,41,7203,8.33,2020-2-8,0.0,livre
82564,18,4319,7.88,2020-9-4,0.0,livre
82565,23,1924,1.33,2020-12-3,0.0,en cour
82566,16,8463,3.97,2020-5-15,0.0,livre
82567,43,6414,2.38,2020-6-15,0.0,livre
82568,42,923,2.75,2020-4-23,0.0,livre
82569,3,6771,3.21,2020-4-26,0.0,livre
82570,35,1378,7.06,2020-5-19,0.0,livre
82571,31,8574,2.6,2020-8-28,0.0,livre
82572,19,8137,6.04,2020-1-29,0.0,livre
82573,50,8188,4.43,2020-10-2,0.0,livre
82574,18,308,1.89,2020-6-7,0.0,livre
82575,24,8691,9.67,2020-8-25,0.0,livre
82576,25,2296,7.11,2020-8-16,0.0,livre
82577,8,1368,2.03,2020-4-30,0.0,livre
82578,31,7062,1.6,2020-9-4,0.0,livre
82579,13,4161,9.81,2020-9-30,0.0,livre
82580,4,5288,5.24,2020-11-30,0.0,livre
82581,22,818,5.15,2020-1-18,0.0,livre
82582,15,1595,3.62,2020-4-23,0.0,livre
82583,5,5020,0.69,2020-12-5,0.0,en cour
82584,7,982,5.82,2020-8-30,0.0,livre
82585,27,2568,1.66,2020-7-22,0.0,livre
82586,27,6597,5.63,2020-11-2,0.0,livre
82587,35,3347,0.83,2020-5-31,0.0,livre
82588,47,1608,3.53,2020-12-9,0.0,en cour
82589,8,6507,2.6,2020-7-8,0.0,livre
82590,4,1455,5.86,2020-11-21,0.0,livre
82591,27,5417,2.82,2020-9-1,0.0,livre
